undergradStatus,entryStatus,gender,raceEthnicity,year,count,hour,email
 >50K,Bachelors,Male,<40,0,1,Full-time,zachary.c@gmail.com
 <=50K,11th,Male,<40,0,1,Full-time,grayson.b@msn.com
 >50K,HS-grad,Male,<60,0,1,Full-time,wyatt.t@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,cameron.r@hotmail.com
 <=50K,11th,Male,<20,0,1,Part-time,levi.x@hotmail.com
 <=50K,Some-college,Male,<30,0,1,Part-time,isaac.s@aol.com
 <=50K,Assoc-acdm,Female,<60,0,1,Full-time,lucy.m@hotmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,daniel.x@hotmail.com
 <=50K,12th,Male,<40,0,1,Full-time,oliver.e@msn.com
 <=50K,11th,Male,<20,0,1,Part-time,andrew.e@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,kaitlyn.b@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,zachary.y@hotmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,ava.z@hotmail.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,colton.x@gmail.com
 >50K,HS-grad,Male,<40,0,1,Full-time,owen.k@gmail.com
 <=50K,HS-grad,Male,<20,0,1,Part-time,julian.b@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,andrew.m@hotmail.com
 >50K,HS-grad,Male,<30,0,1,Full-time,julian.m@gmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,lila.k@gmail.com
 >50K,Masters,Male,<60,0,1,Full-time,christian.l@hotmail.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,hunter.y@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,hunter.r@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,isaac.e@gmail.com
 <=50K,Some-college,Female,<30,0,1,Full-time,abigail.c@yahoo.com
 <=50K,Some-college,Female,<40,0,1,Part-time,hailey.y@gmail.com
 >50K,Doctorate,Male,<50,0,1,Full-time,grayson.r@gmail.com
 <=50K,HS-grad,Male,>=60,0,1,Part-time,ryan.s@gmail.com
 >50K,Bachelors,Female,<40,0,1,Part-time,lillian.y@yahoo.com
 <=50K,11th,Male,<30,0,1,Full-time,wyatt.d@gmail.com
 >50K,Prof-school,Male,<60,0,1,Full-time,isaac.e@aol.com
 <=50K,7th-8th,Male,<50,0,1,Full-time,daniel.y@yahoo.com
 <=50K,Some-college,Female,<60,0,1,Full-time,riley.x@yahoo.com
 <=50K,Masters,Male,<50,0,1,Full-time,william.w@aol.com
 >50K,Bachelors,Male,<60,0,1,Full-time,charlie.t@aol.com
 <=50K,Assoc-acdm,Male,<50,0,1,Full-time,michael.l@gmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,julian.x@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,tyler.d@gmail.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,thomas.c@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,stella.b@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,dominic.l@hotmail.com
 >50K,Doctorate,Male,>=60,0,1,Full-time,caden.e@hotmail.com
 >50K,11th,Male,<50,0,1,Full-time,jacob.w@msn.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,caden.h@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,madison.e@gmail.com
 <=50K,10th,Male,<30,0,1,Full-time,oliver.c@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jayden.h@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,grayson.m@msn.com
 >50K,Doctorate,Male,<40,0,1,Full-time,daniel.t@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,adam.w@yahoo.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,aiden.r@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,dylan.z@aol.com
 >50K,Masters,Male,<50,0,1,Full-time,ryan.c@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,jayden.m@gmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,alaina.w@msn.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,mason.z@msn.com
 >50K,Prof-school,Male,<50,0,1,Full-time,sebastian.c@yahoo.com
 <=50K,HS-grad,Female,<20,0,1,Part-time,kylie.b@aol.com
 >50K,Bachelors,Male,<50,0,1,Full-time,jacob.k@yahoo.com
 <=50K,Some-college,Male,<30,0,1,Part-time,benjamin.d@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,david.l@aol.com
 <=50K,Bachelors,Female,<60,0,1,Full-time,lila.k@yahoo.com
 >50K,Bachelors,Male,<50,0,1,Full-time,sebastian.x@gmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,alexander.s@gmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,harper.c@yahoo.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,thomas.t@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,daniel.e@hotmail.com
 <=50K,Preschool,Male,<60,0,1,Full-time,jacob.a@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,alaina.w@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,julian.m@msn.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,gabriel.b@yahoo.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,sophia.y@yahoo.com
 >50K,Masters,Male,<60,0,1,Full-time,wyatt.n@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jacob.i@hotmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,ellie.d@gmail.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,adam.m@gmail.com
 <=50K,Bachelors,Female,<50,0,1,Full-time,madelyn.r@aol.com
 >50K,Some-college,Male,<40,0,1,Full-time,jayden.m@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jack.t@msn.com
 >50K,Some-college,Male,<60,0,1,Full-time,ethan.d@yahoo.com
 <=50K,11th,Male,<20,0,1,Part-time,jacob.b@gmail.com
 <=50K,Masters,Male,<60,0,1,Full-time,noah.c@yahoo.com
 >50K,Some-college,Male,<60,0,1,Full-time,eli.z@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jack.y@yahoo.com
 <=50K,Bachelors,Male,<40,0,1,Full-time,nathan.e@yahoo.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,wyatt.z@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,adam.m@msn.com
 <=50K,Some-college,Female,<40,0,1,Part-time,riley.n@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,jordyn.h@msn.com
 >50K,Masters,Female,<60,0,1,Full-time,savannah.d@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,nathan.z@yahoo.com
 >50K,HS-grad,Male,<60,0,1,Full-time,william.k@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jayce.z@yahoo.com
 >50K,Prof-school,Female,<40,0,1,Full-time,bella.e@yahoo.com
 <=50K,Some-college,Male,<40,0,1,Full-time,levi.s@yahoo.com
 <=50K,Bachelors,Female,>=60,0,1,Full-time,victoria.r@gmail.com
 <=50K,HS-grad,Female,<50,0,1,Part-time,chloe.m@gmail.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,aiden.m@yahoo.com
 <=50K,Some-college,Female,<20,0,1,Part-time,emily.d@yahoo.com
 >50K,Assoc-voc,Male,>=60,0,1,Full-time,landon.d@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,gabriel.c@aol.com
 <=50K,Some-college,Female,>=60,0,1,Part-time,hannah.t@gmail.com
 <=50K,Assoc-voc,Female,<40,0,1,Full-time,kylie.t@gmail.com
 <=50K,11th,Male,<30,0,1,Part-time,michael.b@msn.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,caden.a@yahoo.com
 <=50K,Masters,Male,<30,0,1,Part-time,lucas.t@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,adam.r@aol.com
 <=50K,10th,Male,<50,0,1,Full-time,dylan.e@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,hunter.z@yahoo.com
 >50K,Prof-school,Female,<50,0,1,Full-time,anna.x@msn.com
 <=50K,Some-college,Female,<50,0,1,Full-time,gabriella.e@gmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,chloe.r@yahoo.com
 >50K,Assoc-voc,Male,<50,0,1,Full-time,oliver.l@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,landon.i@gmail.com
 <=50K,Assoc-acdm,Male,<30,0,1,Full-time,gavin.c@aol.com
 <=50K,Masters,Female,<50,0,1,Full-time,bella.t@msn.com
 <=50K,Assoc-acdm,Male,<30,0,1,Part-time,henry.e@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,riley.s@hotmail.com
 >50K,Doctorate,Male,<50,0,1,Full-time,grayson.i@gmail.com
 >50K,Masters,Male,<60,0,1,Full-time,oliver.z@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,dylan.b@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,benjamin.l@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,chloe.e@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,colton.i@hotmail.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,ryan.h@gmail.com
 <=50K,Some-college,Female,<20,0,1,Part-time,sophia.a@gmail.com
 <=50K,11th,Male,<40,0,1,Full-time,ethan.i@yahoo.com
 <=50K,7th-8th,Female,>=60,0,1,Full-time,liliana.z@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,elijah.s@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,alexander.s@gmail.com
 <=50K,Some-college,Male,<40,0,1,Part-time,jackson.c@aol.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,addison.k@hotmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,savannah.i@msn.com
 <=50K,11th,Male,<60,0,1,Full-time,luke.t@msn.com
 <=50K,Some-college,Male,<40,0,1,Full-time,mason.h@hotmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,max.k@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,adeline.a@msn.com
 <=50K,Some-college,Male,<30,0,1,Full-time,charlie.n@msn.com
 <=50K,Some-college,Male,<50,0,1,Full-time,carter.c@gmail.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,levi.c@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,caroline.z@aol.com
 >50K,HS-grad,Male,<40,0,1,Full-time,william.l@msn.com
 >50K,Assoc-voc,Male,<60,0,1,Full-time,ethan.e@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,samantha.e@gmail.com
 <=50K,9th,Male,>=60,0,1,Full-time,caden.m@aol.com
 >50K,Bachelors,Male,<50,0,1,Full-time,carter.d@aol.com
 <=50K,Some-college,Male,<40,0,1,Full-time,elijah.h@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,lucas.w@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,nicholas.x@aol.com
 <=50K,9th,Female,<60,0,1,Full-time,sophia.l@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,london.s@yahoo.com
 <=50K,7th-8th,Male,<60,0,1,Full-time,sebastian.y@gmail.com
 >50K,Some-college,Male,<40,0,1,Full-time,thomas.t@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jayden.m@yahoo.com
 <=50K,10th,Male,<30,0,1,Full-time,gabriel.i@gmail.com
 >50K,Doctorate,Male,>=60,0,1,Full-time,jackson.d@gmail.com
 >50K,9th,Male,>=60,0,1,Full-time,jackson.k@msn.com
 >50K,Some-college,Male,<40,0,1,Full-time,hunter.h@yahoo.com
 <=50K,Assoc-acdm,Female,<30,0,1,Part-time,madelyn.h@msn.com
 >50K,HS-grad,Male,>=60,0,1,Full-time,colton.d@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,charlie.l@hotmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,nathan.m@hotmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,anthony.s@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,caroline.n@gmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,thomas.r@msn.com
 <=50K,7th-8th,Male,>=60,0,1,Part-time,aiden.i@gmail.com
 >50K,Doctorate,Female,<40,0,1,Full-time,makayla.k@gmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,dominic.h@yahoo.com
 <=50K,Some-college,Female,<20,0,1,Part-time,olivia.n@aol.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,zachary.h@aol.com
 >50K,Some-college,Male,<50,0,1,Full-time,nicholas.e@msn.com
 <=50K,10th,Male,<60,0,1,Full-time,carter.t@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,max.y@hotmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,levi.s@hotmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,landon.t@msn.com
 <=50K,Some-college,Female,>=60,0,1,Part-time,lila.h@msn.com
 <=50K,HS-grad,Male,>=60,0,1,Full-time,gabriel.n@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,hailey.k@msn.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,benjamin.i@msn.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,hunter.n@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,tyler.y@hotmail.com
 <=50K,5th-6th,Female,<60,0,1,Full-time,isabella.c@yahoo.com
 >50K,Assoc-acdm,Female,<40,0,1,Full-time,avery.r@gmail.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,amelia.y@gmail.com
 >50K,Assoc-voc,Male,<50,0,1,Full-time,nicholas.k@gmail.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,maria.d@aol.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,aiden.t@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,london.h@aol.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jayce.x@aol.com
 <=50K,Assoc-acdm,Male,<40,0,1,Full-time,oliver.r@gmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,logan.d@aol.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,bella.s@gmail.com
 >50K,Prof-school,Male,<40,0,1,Full-time,elijah.h@yahoo.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,samantha.d@hotmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,harper.y@hotmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,hunter.k@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,nicholas.s@gmail.com
 <=50K,HS-grad,Female,>=60,0,1,Part-time,maya.r@msn.com
 >50K,Bachelors,Male,<60,0,1,Full-time,brayden.c@gmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,jacob.z@yahoo.com
 >50K,Doctorate,Male,<60,0,1,Full-time,david.y@msn.com
 >50K,Masters,Male,<50,0,1,Full-time,gabriel.b@aol.com
 >50K,HS-grad,Male,<50,0,1,Full-time,carter.b@gmail.com
 >50K,HS-grad,Male,<50,0,1,Full-time,ryan.y@yahoo.com
 <=50K,Assoc-acdm,Female,<30,0,1,Full-time,emily.b@gmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,liam.m@yahoo.com
 <=50K,Some-college,Male,<50,0,1,Full-time,david.x@hotmail.com
 <=50K,HS-grad,Male,<20,0,1,Full-time,christian.l@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,grace.m@hotmail.com
 >50K,Assoc-voc,Female,<50,0,1,Full-time,brooklyn.z@hotmail.com
 <=50K,7th-8th,Female,<60,0,1,Full-time,ava.h@yahoo.com
 >50K,Prof-school,Male,>=60,0,1,Full-time,grayson.r@msn.com
 >50K,Bachelors,Male,<50,0,1,Full-time,nathan.b@aol.com
 <=50K,9th,Male,<30,0,1,Full-time,hunter.d@yahoo.com
 <=50K,Some-college,Male,<50,0,1,Full-time,nicholas.t@aol.com
 <=50K,Some-college,Male,<40,0,1,Full-time,liam.h@yahoo.com
 >50K,Some-college,Female,<40,0,1,Full-time,zoe.e@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,landon.m@hotmail.com
 <=50K,10th,Male,<60,0,1,Full-time,connor.m@gmail.com
 <=50K,HS-grad,Male,>=60,0,1,Full-time,david.x@gmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,christian.k@gmail.com
 >50K,Some-college,Male,<50,0,1,Full-time,anthony.m@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,aiden.k@msn.com
 <=50K,HS-grad,Female,<50,0,1,Part-time,hailey.b@yahoo.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,owen.d@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,julian.a@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,victoria.d@msn.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,david.t@gmail.com
 <=50K,Assoc-voc,Male,<40,0,1,Full-time,tyler.h@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,alaina.s@aol.com
 >50K,HS-grad,Male,<40,0,1,Full-time,isaac.y@msn.com
 <=50K,Assoc-acdm,Female,<50,0,1,Full-time,samantha.h@yahoo.com
 <=50K,Assoc-acdm,Male,<50,0,1,Full-time,aiden.b@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,savannah.k@msn.com
 <=50K,Some-college,Female,<20,0,1,Part-time,scarlett.l@yahoo.com
 <=50K,Masters,Male,<30,0,1,Full-time,dylan.m@yahoo.com
 <=50K,Assoc-acdm,Female,<60,0,1,Full-time,isabella.y@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,kaylee.s@yahoo.com
 >50K,Bachelors,Male,>=60,0,1,Full-time,adam.i@gmail.com
 <=50K,11th,Female,<30,0,1,Full-time,annabelle.k@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,sebastian.y@msn.com
 <=50K,10th,Male,<20,0,1,Part-time,caden.i@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,jayce.d@yahoo.com
 <=50K,Assoc-acdm,Male,<60,0,1,Full-time,james.n@gmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,elijah.a@gmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,jayden.z@gmail.com
 >50K,Assoc-acdm,Male,<40,0,1,Full-time,william.b@aol.com
 <=50K,Some-college,Male,<40,0,1,Full-time,joseph.a@aol.com
 >50K,Some-college,Male,<30,0,1,Full-time,luke.a@msn.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,harper.w@msn.com
 <=50K,Masters,Female,<50,0,1,Full-time,madelyn.d@gmail.com
 <=50K,7th-8th,Male,<60,0,1,Full-time,eli.e@hotmail.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,caleb.y@hotmail.com
 <=50K,10th,Male,<60,0,1,Full-time,jayden.x@aol.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,jasmine.t@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,cameron.z@msn.com
 <=50K,Masters,Male,<30,0,1,Full-time,noah.x@gmail.com
 <=50K,HS-grad,Male,<20,0,1,Part-time,michael.c@aol.com
 >50K,Bachelors,Female,<30,0,1,Full-time,jasmine.d@aol.com
 <=50K,HS-grad,Female,<30,0,1,Part-time,natalie.h@aol.com
 >50K,Some-college,Male,<50,0,1,Full-time,gabriel.i@yahoo.com
 >50K,Bachelors,Male,<40,0,1,Full-time,max.x@aol.com
 >50K,Bachelors,Male,<40,0,1,Full-time,logan.w@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,anthony.a@yahoo.com
 <=50K,11th,Male,<40,0,1,Full-time,landon.z@gmail.com
 >50K,Some-college,Male,<60,0,1,Full-time,nicholas.s@yahoo.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,eli.b@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,james.c@aol.com
 <=50K,Some-college,Male,<40,0,1,Full-time,joseph.t@gmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,chloe.n@msn.com
 <=50K,Some-college,Female,<50,0,1,Full-time,gabriella.t@aol.com
 <=50K,10th,Female,<20,0,1,Part-time,kennedy.r@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,nathan.w@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,riley.x@msn.com
 >50K,Bachelors,Male,<30,0,1,Full-time,owen.s@aol.com
 >50K,Bachelors,Male,>=60,0,1,Full-time,jack.n@aol.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,madison.r@yahoo.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,elijah.r@hotmail.com
 <=50K,11th,Male,<50,0,1,Full-time,liam.e@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,evelyn.i@aol.com
 >50K,Masters,Male,<50,0,1,Full-time,jackson.r@yahoo.com
 >50K,Prof-school,Male,>=60,0,1,Full-time,nathan.a@gmail.com
 <=50K,Assoc-voc,Female,<40,0,1,Full-time,charlotte.e@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,hailey.c@yahoo.com
 <=50K,10th,Female,<20,0,1,Part-time,zoe.b@msn.com
 <=50K,Assoc-acdm,Female,<40,0,1,Full-time,brooklyn.x@yahoo.com
 >50K,Some-college,Male,<60,0,1,Full-time,christian.e@gmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,sophie.r@hotmail.com
 >50K,Bachelors,Male,>=60,0,1,Part-time,oliver.m@msn.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,aria.t@msn.com
 <=50K,HS-grad,Female,<50,0,1,Full-time,london.a@gmail.com
 <=50K,10th,Female,>=60,0,1,Full-time,lillian.c@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,lucas.z@aol.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,cameron.y@yahoo.com
 >50K,Doctorate,Female,<60,0,1,Full-time,mila.k@hotmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,luke.i@gmail.com
 <=50K,Some-college,Female,<30,0,1,Part-time,bella.m@gmail.com
 <=50K,Some-college,Male,<30,0,1,Full-time,brayden.t@msn.com
 >50K,Assoc-voc,Male,<40,0,1,Full-time,joseph.i@msn.com
 <=50K,10th,Male,<50,0,1,Full-time,john.k@hotmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,henry.a@yahoo.com
 <=50K,1st-4th,Male,<60,0,1,Full-time,benjamin.k@msn.com
 <=50K,Assoc-acdm,Male,<60,0,1,Full-time,landon.w@gmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,liam.b@gmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,hannah.x@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,gianna.n@yahoo.com
 >50K,HS-grad,Female,>=60,0,1,Part-time,amelia.t@msn.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,ethan.k@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,harper.k@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,henry.x@gmail.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,elijah.b@hotmail.com
 <=50K,Some-college,Female,<50,0,1,Full-time,evelyn.r@aol.com
 <=50K,Doctorate,Male,<50,0,1,Full-time,cameron.y@gmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,david.b@hotmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,gabriel.s@gmail.com
 <=50K,Some-college,Female,<40,0,1,Full-time,sarah.i@gmail.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,stella.m@msn.com
 <=50K,HS-grad,Female,<60,0,1,Full-time,vivian.a@gmail.com
 >50K,HS-grad,Male,<60,0,1,Full-time,evan.h@hotmail.com
 >50K,Bachelors,Male,<30,0,1,Full-time,liam.x@msn.com
 >50K,Bachelors,Male,<60,0,1,Full-time,max.s@gmail.com
 <=50K,Masters,Male,<50,0,1,Full-time,gabriel.w@gmail.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,jayden.x@gmail.com
 <=50K,7th-8th,Male,<30,0,1,Full-time,lucas.w@hotmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,kaylee.l@gmail.com
 <=50K,Some-college,Male,>=60,0,1,Full-time,noah.a@hotmail.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,sophia.h@gmail.com
 <=50K,Bachelors,Female,<30,0,1,Full-time,chloe.d@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,ryan.b@aol.com
 <=50K,Bachelors,Male,<50,0,1,Full-time,cameron.d@hotmail.com
 >50K,Bachelors,Female,<40,0,1,Full-time,elizabeth.m@gmail.com
 >50K,Bachelors,Male,<50,0,1,Full-time,max.d@gmail.com
 >50K,Bachelors,Male,<40,0,1,Full-time,charlie.y@msn.com
 <=50K,Assoc-acdm,Female,<30,0,1,Full-time,caroline.e@hotmail.com
 >50K,Bachelors,Male,<60,0,1,Full-time,benjamin.w@hotmail.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,james.n@hotmail.com
 <=50K,Masters,Female,<40,0,1,Full-time,juliana.y@msn.com
 <=50K,Some-college,Female,<20,0,1,Part-time,emily.i@yahoo.com
 <=50K,11th,Female,<40,0,1,Part-time,charlotte.w@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,maya.z@yahoo.com
 <=50K,HS-grad,Female,<40,0,1,Full-time,zoe.r@msn.com
 <=50K,HS-grad,Female,<30,0,1,Full-time,layla.t@aol.com
 <=50K,Assoc-voc,Male,<30,0,1,Full-time,matthew.k@msn.com
 <=50K,9th,Female,<60,0,1,Full-time,olivia.h@gmail.com
 <=50K,Some-college,Female,<60,0,1,Full-time,charlotte.y@msn.com
 >50K,HS-grad,Male,<60,0,1,Full-time,tyler.h@yahoo.com
 >50K,HS-grad,Male,<60,0,1,Full-time,max.k@yahoo.com
 >50K,HS-grad,Male,<50,0,1,Full-time,connor.i@aol.com
 <=50K,7th-8th,Male,>=60,0,1,Full-time,jack.w@yahoo.com
 <=50K,HS-grad,Male,<40,0,1,Full-time,lucas.x@hotmail.com
 >50K,Masters,Male,<40,0,1,Full-time,aiden.k@aol.com
 >50K,HS-grad,Male,<50,0,1,Full-time,carter.i@yahoo.com
 <=50K,HS-grad,Male,<30,0,1,Full-time,liam.w@hotmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,michael.e@gmail.com
 <=50K,Some-college,Male,<40,0,1,Full-time,elijah.r@yahoo.com
 >50K,Prof-school,Male,<50,0,1,Full-time,christian.b@aol.com
 >50K,HS-grad,Male,<60,0,1,Full-time,david.w@msn.com
 >50K,Masters,Male,<40,0,1,Full-time,max.a@gmail.com
 <=50K,9th,Male,>=60,0,1,Part-time,connor.i@yahoo.com
 <=50K,Some-college,Female,<30,0,1,Full-time,sophie.m@msn.com
 <=50K,Some-college,Male,<30,0,1,Part-time,colton.r@gmail.com
 <=50K,Bachelors,Male,<30,0,1,Full-time,michael.i@gmail.com
 <=50K,HS-grad,Male,<60,0,1,Full-time,landon.a@hotmail.com
 <=50K,HS-grad,Male,<50,0,1,Full-time,dylan.h@msn.com
 <=50K,11th,Female,<50,0,1,Full-time,liliana.l@gmail.com
 <=50K,Bachelors,Female,<40,0,1,Full-time,emma.b@gmail.com
 >50K,Assoc-voc,Male,<60,0,1,Full-time,christian.y@hotmail.com
